Period\Unit:,[Chinese yuan renminbi ],[Indian rupee ]
10-04-2007,10.385,57.228
09-04-2007,-,-
06-04-2007,-,-
05-04-2007,10.3297,57.235
04-04-2007,10.3244,57.334
03-04-2007,10.3277,57.217
02-04-2007,10.3373,57.608
30-03-2007,10.2951,57.632
29-03-2007,10.3171,58.052
28-03-2007,10.3173,57.164
27-03-2007,10.3218,57.463
26-03-2007,10.2647,57.44
23-03-2007,10.2991,57.824
22-03-2007,10.3158,58.091
21-03-2007,10.2808,57.572
20-03-2007,10.2878,57.898
19-03-2007,10.2912,58.516
16-03-2007,10.3082,58.637
15-03-2007,10.2422,58.318
14-03-2007,10.201,58.207
13-03-2007,10.2347,58.272
12-03-2007,10.1985,58.058
09-03-2007,10.1879,58.027
08-03-2007,10.1796,58.137
07-03-2007,10.1665,58.055
06-03-2007,10.1414,57.909
05-03-2007,10.1393,58.124
02-03-2007,10.1967,58.093
01-03-2007,10.2408,58.322
28-02-2007,10.226,58.373
27-02-2007,10.242,58.318
26-02-2007,10.2036,57.968
23-02-2007,10.1691,57.963
22-02-2007,10.1475,57.75
21-02-2007,10.1776,58.02
20-02-2007,10.1776,57.937
19-02-2007,10.1676,57.937
16-02-2007,10.1575,57.547
15-02-2007,10.1884,57.808
14-02-2007,10.1484,57.474
13-02-2007,10.1131,57.469
12-02-2007,10.05,57.035
09-02-2007,10.0773,57.303
08-02-2007,10.0659,57.247
07-02-2007,10.0623,57.191
06-02-2007,10.0473,57.054
05-02-2007,10.031,56.976
02-02-2007,10.0983,57.332
01-02-2007,10.1016,57.347
31-01-2007,10.0703,57.136
30-01-2007,10.0857,57.153
29-01-2007,10.0454,57.038
26-01-2007,10.0316,56.937
25-01-2007,10.0846,57.322
24-01-2007,10.1081,57.567
23-01-2007,10.1426,57.611
22-01-2007,10.0568,57.136
19-01-2007,10.0734,57.288
18-01-2007,10.0417,57.071
17-01-2007,10.0355,57.019
16-01-2007,10.0904,57.287
15-01-2007,10.0834,57.303
12-01-2007,10.0545,57.234
11-01-2007,10.1209,57.824
10-01-2007,10.1399,57.749
09-01-2007,10.1605,57.694
08-01-2007,10.1668,57.74
05-01-2007,10.2117,57.91
04-01-2007,10.2345,57.994
03-01-2007,10.3269,58.545
02-01-2007,10.3574,58.64
01-01-2007,-,-
29-12-2006,10.2793,58.218
28-12-2006,10.2935,58.17
27-12-2006,10.2923,58.2
26-12-2006,-,-
25-12-2006,-,-
22-12-2006,10.3113,58.645
21-12-2006,10.3012,58.657
20-12-2006,10.3184,58.937
19-12-2006,10.2911,58.737
18-12-2006,10.2406,58.491
15-12-2006,10.2587,58.464
14-12-2006,10.3142,58.81
13-12-2006,10.3819,59.314
12-12-2006,10.3711,59.334
11-12-2006,10.3242,58.976
08-12-2006,10.3878,59.258
07-12-2006,10.403,59.311
06-12-2006,10.3848,59.284
05-12-2006,10.4272,59.248
04-12-2006,10.4176,59.261
01-12-2006,10.378,59.08
30-11-2006,10.3401,58.983
29-11-2006,10.3036,58.731
28-11-2006,10.3072,58.666
27-11-2006,10.2861,58.528
24-11-2006,10.2695,58.359
23-11-2006,10.1836,57.883
22-11-2006,10.1345,57.719
21-11-2006,10.0859,57.387
20-11-2006,10.111,57.725
17-11-2006,10.0554,57.287
16-11-2006,10.0787,57.428
15-11-2006,10.0656,58.001
14-11-2006,10.0885,57.848
13-11-2006,10.093,57.62
10-11-2006,10.1169,57.41
09-11-2006,10.066,56.938
08-11-2006,10.0497,57.015
07-11-2006,10.0439,56.971
06-11-2006,10.0106,57.002
03-11-2006,10.0442,57.111
02-11-2006,10.0521,57.267
01-11-2006,10.0428,57.198
31-10-2006,10.0032,57.078
30-10-2006,10.0131,57.132
27-10-2006,10.0064,57.313
26-10-2006,9.9907,57.268
25-10-2006,9.9407,56.968
24-10-2006,9.9105,56.738
23-10-2006,9.9181,56.902
20-10-2006,9.9714,57.105
19-10-2006,9.936,56.901
18-10-2006,9.9186,56.835
17-10-2006,9.9042,56.627
16-10-2006,9.8991,56.856
13-10-2006,9.9164,56.964
12-10-2006,9.918,57.174
11-10-2006,9.9277,57.251
10-10-2006,9.9191,57.294
09-10-2006,9.9557,57.557
06-10-2006,10.0098,57.641
05-10-2006,10.0548,57.953
04-10-2006,10.0256,57.828
03-10-2006,10.0675,58.272
02-10-2006,10.0264,58.067
29-09-2006,10.0066,58.057
28-09-2006,10.0388,58.308
27-09-2006,10.0229,58.216
26-09-2006,10.0424,58.192
25-09-2006,10.1138,58.614
22-09-2006,10.1504,58.732
21-09-2006,10.0872,58.271
20-09-2006,10.0476,58.189
19-09-2006,10.0426,58.227
18-09-2006,10.0646,58.441
15-09-2006,10.0678,58.323
14-09-2006,10.1097,58.623
13-09-2006,10.0764,58.544
12-09-2006,10.0992,58.734
11-09-2006,10.1122,58.736
08-09-2006,10.1049,58.789
07-09-2006,10.1097,58.782
06-09-2006,10.1631,58.978
05-09-2006,10.1824,59.191
04-09-2006,10.2026,59.564
01-09-2006,10.1936,59.532
31-08-2006,10.22,59.705
30-08-2006,10.2015,59.585
29-08-2006,10.198,59.483
28-08-2006,10.2025,59.53
25-08-2006,10.1794,59.352
24-08-2006,10.2295,59.633
23-08-2006,10.211,59.561
22-08-2006,10.2066,59.568
21-08-2006,10.2908,59.999
18-08-2006,10.209,59.484
17-08-2006,10.2628,59.802
16-08-2006,10.2197,59.548
15-08-2006,10.1819,59.228
14-08-2006,10.1477,59.265
11-08-2006,10.1893,59.4
10-08-2006,10.2483,59.563
09-08-2006,10.2738,59.849
08-08-2006,10.2368,59.703
07-08-2006,10.24,59.817
04-08-2006,10.206,59.565
03-08-2006,10.1951,59.504
02-08-2006,10.2017,59.768
01-08-2006,10.1728,59.415
31-07-2006,10.1753,59.406
28-07-2006,10.094,59.125
27-07-2006,10.1651,59.339
26-07-2006,10.0541,58.855
25-07-2006,10.0924,59.144
24-07-2006,10.0868,59.228
21-07-2006,10.1309,59.216
20-07-2006,10.104,59.108
19-07-2006,9.9886,58.663
18-07-2006,10.0268,58.457
17-07-2006,10.029,58.599
14-07-2006,10.1272,58.747
13-07-2006,10.147,58.657
12-07-2006,10.1669,58.769
11-07-2006,10.1792,58.646
10-07-2006,10.1899,58.64
07-07-2006,10.2142,58.702
06-07-2006,10.1829,58.687
05-07-2006,10.228,58.858
04-07-2006,10.2245,58.772
03-07-2006,10.2223,58.931
30-06-2006,10.1648,58.423
29-06-2006,10.0233,57.914
28-06-2006,10.0554,58.117
27-06-2006,10.0525,58.213
26-06-2006,10.0536,58.25
23-06-2006,10.0049,57.538
22-06-2006,10.0625,57.876
21-06-2006,10.1043,57.963
20-06-2006,10.0413,57.478
19-06-2006,10.0751,57.719
16-06-2006,10.1178,57.917
15-06-2006,10.0879,57.995
14-06-2006,10.0568,57.635
13-06-2006,10.0668,57.72
12-06-2006,10.0778,57.651
09-06-2006,10.15,57.993
08-06-2006,10.2102,58.356
07-06-2006,10.2527,58.642
06-06-2006,10.2966,58.85
05-06-2006,10.3788,59.307
02-06-2006,10.2794,58.766
01-06-2006,10.2155,58.838
31-05-2006,10.3186,59.558
30-05-2006,10.3077,59.428
29-05-2006,10.2424,58.826
26-05-2006,10.2652,58.705
25-05-2006,10.2382,58.513
24-05-2006,10.3104,58.608
23-05-2006,10.2954,58.292
22-05-2006,10.2312,57.932
19-05-2006,10.2328,58.081
18-05-2006,10.239,57.829
17-05-2006,10.3133,58.081
16-05-2006,10.2728,58.148
15-05-2006,10.2585,58.22
12-05-2006,10.3418,58.099
11-05-2006,10.1807,57.21
10-05-2006,10.2293,57.355
09-05-2006,10.1659,57.042
08-05-2006,10.2137,57.239
05-05-2006,10.1713,56.928
04-05-2006,10.0944,56.54
03-05-2006,10.1184,56.64
02-05-2006,10.1353,56.761
01-05-2006,-,-
28-04-2006,10.0503,56.344
27-04-2006,9.9566,55.816
26-04-2006,9.9673,56.044
25-04-2006,9.9599,55.804
24-04-2006,9.9149,55.531
21-04-2006,9.8779,55.588
20-04-2006,9.8924,55.719
19-04-2006,9.8926,55.611
18-04-2006,9.8188,55.35
17-04-2006,-,-
14-04-2006,-,-
13-04-2006,9.7052,54.606
12-04-2006,9.7146,54.779
11-04-2006,9.6973,54.165
10-04-2006,9.684,54.186
07-04-2006,9.759,54.367
06-04-2006,9.8617,54.758
05-04-2006,9.8238,54.753
04-04-2006,9.7973,54.555
03-04-2006,9.6757,53.701
31-03-2006,9.7038,53.992
30-03-2006,9.7095,53.89
29-03-2006,9.6432,53.631
28-03-2006,9.6928,53.916
27-03-2006,9.6495,53.709
24-03-2006,9.6157,53.353
23-03-2006,9.6797,53.567
22-03-2006,9.6921,53.579
21-03-2006,9.7482,53.809
20-03-2006,9.7696,53.999
17-03-2006,9.7828,54.072
16-03-2006,9.6974,53.621
15-03-2006,9.6675,53.227
14-03-2006,9.6152,53.034
13-03-2006,9.5976,52.95
10-03-2006,9.5938,52.953
09-03-2006,9.5932,52.839
08-03-2006,9.5878,52.788
07-03-2006,9.581,52.727
06-03-2006,9.6595,53.162
03-03-2006,9.6617,53.101
02-03-2006,9.5838,52.794
01-03-2006,9.6098,52.951
28-02-2006,9.5493,52.548
27-02-2006,9.5314,52.688
24-02-2006,9.5682,52.792
23-02-2006,9.6242,53.08
22-02-2006,9.559,52.939
21-02-2006,9.5825,52.853
20-02-2006,9.6032,52.94
17-02-2006,9.5489,52.673
16-02-2006,9.5451,52.529
15-02-2006,9.5805,52.675
14-02-2006,9.5752,52.554
13-02-2006,9.5665,52.545
10-02-2006,9.6378,52.844
09-02-2006,9.6444,52.823
08-02-2006,9.6235,52.809
07-02-2006,9.6462,52.899
06-02-2006,9.6519,52.916
03-02-2006,9.7221,53.289
02-02-2006,9.7262,53.351
01-02-2006,9.7471,53.458
31-01-2006,9.7681,53.404
30-01-2006,9.7391,53.284
27-01-2006,9.8116,53.679
26-01-2006,9.8792,53.959
25-01-2006,9.9127,54.266
24-01-2006,9.8943,54.276
23-01-2006,9.9008,54.271
20-01-2006,9.7326,53.38
19-01-2006,9.7413,53.476
18-01-2006,9.7854,53.797
17-01-2006,9.7416,53.506
16-01-2006,9.7711,53.563
13-01-2006,9.7144,53.219
12-01-2006,9.7734,53.425
11-01-2006,9.7556,53.197
10-01-2006,9.7346,53.378
09-01-2006,9.7427,53.459
06-01-2006,9.756,53.903
05-01-2006,9.7524,53.934
04-01-2006,9.7512,54.078
03-01-2006,9.5834,53.461
02-01-2006,9.5438,53.325
30-12-2005,9.5204,53.113
29-12-2005,9.5438,53.394
28-12-2005,9.6192,53.765
27-12-2005,9.5693,53.649
26-12-2005,-,-
23-12-2005,9.5776,53.51
22-12-2005,9.5492,53.416
21-12-2005,9.5884,53.648
20-12-2005,9.6525,53.97
19-12-2005,9.669,53.918
16-12-2005,9.6745,54.3
15-12-2005,9.688,54.427
14-12-2005,9.7057,54.92
13-12-2005,9.6296,54.979
12-12-2005,9.6318,54.953
09-12-2005,9.5182,54.426
08-12-2005,9.503,54.404
07-12-2005,9.4583,54.126
06-12-2005,9.5183,54.4
05-12-2005,9.5087,54.521
02-12-2005,9.4519,54.001
01-12-2005,9.4897,54.026
30-11-2005,9.5098,54.027
29-11-2005,9.5283,54.099
28-11-2005,9.4775,53.898
25-11-2005,9.5063,53.87
24-11-2005,9.5213,53.869
23-11-2005,9.5169,53.852
22-11-2005,9.459,53.603
21-11-2005,9.5472,54.031
18-11-2005,9.4404,53.418
17-11-2005,9.4524,53.435
16-11-2005,9.4391,53.42
15-11-2005,9.4322,53.251
14-11-2005,9.4677,53.513
11-11-2005,9.4577,53.44
10-11-2005,9.5092,53.756
09-11-2005,9.491,53.729
08-11-2005,9.4946,53.744
07-11-2005,9.5629,54.245
04-11-2005,9.6485,54.287
03-11-2005,9.7341,54.511
02-11-2005,9.6957,54.262
01-11-2005,9.7097,54.136
31-10-2005,9.72,54.228
28-10-2005,9.8124,54.688
27-10-2005,9.8086,54.647
26-10-2005,9.7518,54.322
25-10-2005,9.7219,54.177
24-10-2005,9.6646,53.942
21-10-2005,9.7159,54.083
20-10-2005,9.6706,54.07
19-10-2005,9.6704,53.958
18-10-2005,9.6582,53.937
17-10-2005,9.723,54.022
14-10-2005,9.7067,53.764
13-10-2005,9.69,53.866
12-10-2005,9.7139,53.78
11-10-2005,9.7233,54.048
10-10-2005,9.7748,54.097
07-10-2005,9.8269,53.852
06-10-2005,9.7598,53.461
05-10-2005,9.6675,52.878
04-10-2005,9.6602,52.787
03-10-2005,9.6562,52.63
30-09-2005,9.7444,52.895
29-09-2005,9.7626,53.039
28-09-2005,9.7426,53.001
27-09-2005,9.7144,52.872
26-09-2005,9.7366,52.902
23-09-2005,9.8047,53.208
22-09-2005,9.8869,53.699
21-09-2005,9.8914,53.609
20-09-2005,9.8314,53.328
19-09-2005,9.8214,53.302
16-09-2005,9.901,53.733
15-09-2005,9.8868,53.644
14-09-2005,9.9635,54.064
13-09-2005,9.9362,53.888
12-09-2005,9.9641,53.832
09-09-2005,10.0507,54.377
08-09-2005,10.0518,54.42
07-09-2005,10.076,54.596
06-09-2005,10.1004,54.754
05-09-2005,10.1452,54.944
02-09-2005,10.1501,55.016
01-09-2005,10.028,54.478
31-08-2005,9.8801,53.774
30-08-2005,9.8633,53.641
29-08-2005,9.9484,53.955
26-08-2005,9.9644,53.788
25-08-2005,9.9406,53.607
24-08-2005,9.8915,53.36
23-08-2005,9.9102,53.408
22-08-2005,9.914,53.357
19-08-2005,9.874,53.099
18-08-2005,9.8934,53.225
17-08-2005,9.9594,53.496
16-08-2005,9.9738,53.592
15-08-2005,10.0194,53.863
12-08-2005,10.0877,54.263
11-08-2005,10.0483,54.031
10-08-2005,10.033,53.872
09-08-2005,10.0259,53.844
08-08-2005,10.0308,53.843
05-08-2005,10.0372,53.826
04-08-2005,9.9817,53.576
03-08-2005,9.9758,53.491
02-08-2005,9.8997,53.198
01-08-2005,9.903,52.98
29-07-2005,9.8021,52.609
28-07-2005,9.8107,52.509
27-07-2005,9.7272,52.038
26-07-2005,9.7213,52.101
25-07-2005,9.7843,52.544
22-07-2005,9.8493,52.799
21-07-2005,9.8836,52.685
20-07-2005,9.984,52.488
19-07-2005,9.9029,52.12
18-07-2005,9.9765,52.475
15-07-2005,9.9922,52.525
14-07-2005,9.9873,52.559
13-07-2005,10.0841,53.048
12-07-2005,10.0692,52.969
11-07-2005,9.9368,52.288
08-07-2005,9.8523,51.918
07-07-2005,9.8962,52.132
06-07-2005,9.8598,51.931
05-07-2005,9.835,51.748
04-07-2005,9.8441,51.79
01-07-2005,10.0038,52.563
30-06-2005,10.0079,52.634
29-06-2005,9.9765,52.513
28-06-2005,10.0104,52.563
27-06-2005,10.0675,52.926
24-06-2005,9.9997,52.599
23-06-2005,9.9864,52.565
22-06-2005,10.0237,52.735
21-06-2005,10.0079,52.723
20-06-2005,10.1056,53.205
17-06-2005,10.0783,53.041
16-06-2005,10.027,52.651
15-06-2005,9.9889,52.651
14-06-2005,10.0228,52.806
13-06-2005,9.9831,52.598
10-06-2005,10.1213,53.247
09-06-2005,10.1296,53.213
08-06-2005,10.2,53.579
07-06-2005,10.1677,53.446
06-06-2005,10.1569,53.489
03-06-2005,10.171,53.599
02-06-2005,10.1495,53.537
01-06-2005,10.1205,53.495
31-05-2005,10.2058,53.943
30-05-2005,10.3225,54.363
27-05-2005,10.3878,54.629
26-05-2005,10.3647,54.503
25-05-2005,10.3986,54.704
24-05-2005,10.4425,54.897
23-05-2005,10.3854,54.611
20-05-2005,10.4342,54.797
19-05-2005,10.4632,54.95
18-05-2005,10.4458,54.853
17-05-2005,10.4582,54.954
16-05-2005,10.4416,54.887
13-05-2005,10.4574,54.792
12-05-2005,10.5699,55.297
11-05-2005,10.6618,55.744
10-05-2005,10.6386,55.852
09-05-2005,10.6138,55.716
06-05-2005,10.7156,56.238
05-05-2005,10.7214,56.254
04-05-2005,10.7206,56.32
03-05-2005,10.6403,56.051
02-05-2005,10.6461,56.054
29-04-2005,10.7239,56.307
28-04-2005,10.6808,56.333
27-04-2005,10.6932,56.502
26-04-2005,10.7437,56.613
25-04-2005,10.7313,56.618
22-04-2005,10.8232,57.142
21-04-2005,10.8075,57.092
20-04-2005,10.8,57.005
19-04-2005,10.7561,56.843
18-04-2005,10.7321,56.731
15-04-2005,10.6502,56.309
14-04-2005,10.6105,56.056
13-04-2005,10.6949,56.549
12-04-2005,10.747,56.732
11-04-2005,10.7354,56.694
08-04-2005,10.6096,56.049
07-04-2005,10.6957,56.479
06-04-2005,10.6436,56.205
05-04-2005,10.6022,56.033
04-04-2005,10.6626,56.342
01-04-2005,10.7255,56.683
31-03-2005,10.7303,56.683
30-03-2005,10.7129,56.639
29-03-2005,10.6989,56.624
28-03-2005,-,-
25-03-2005,-,-
24-03-2005,10.7452,56.742
23-03-2005,10.8015,57.042
22-03-2005,10.9049,57.551
21-03-2005,10.9248,57.71
18-03-2005,10.991,57.899
17-03-2005,11.073,58.337
16-03-2005,11.0688,58.251
15-03-2005,11.0771,58.265
14-03-2005,11.068,58.255
11-03-2005,11.1044,58.373
10-03-2005,11.0986,58.374
09-03-2005,11.0465,58.225
08-03-2005,10.9637,57.834
07-03-2005,10.9232,57.627
04-03-2005,10.8553,57.313
03-03-2005,10.8793,57.45
02-03-2005,10.8437,57.197
01-03-2005,10.9389,57.668
28-02-2005,10.9728,57.849
25-02-2005,10.8967,57.542
24-02-2005,10.9753,57.821
23-02-2005,10.9281,57.733
22-02-2005,10.9198,57.581
21-02-2005,10.8056,57.196
18-02-2005,10.7924,57.181
17-02-2005,10.794,57.05
16-02-2005,10.7932,56.983
15-02-2005,10.7733,56.945
14-02-2005,10.7328,56.636
11-02-2005,10.6401,56.32
10-02-2005,10.5755,55.964
09-02-2005,10.5631,55.755
08-02-2005,10.5648,55.747
07-02-2005,10.631,55.844
04-02-2005,10.7253,56.312
03-02-2005,10.7609,56.438
02-02-2005,10.8106,56.722
01-02-2005,10.7824,56.896
31-01-2005,10.7891,56.986
28-01-2005,10.7891,56.957
27-01-2005,10.7816,56.943
26-01-2005,10.7642,56.83
25-01-2005,10.7808,57.041
24-01-2005,10.8139,57.182
21-01-2005,10.7295,56.709
20-01-2005,10.7071,56.585
19-01-2005,10.8288,57.214
18-01-2005,10.8098,57.068
17-01-2005,10.8305,57.083
14-01-2005,10.8354,57.16
13-01-2005,10.9521,57.725
12-01-2005,10.8752,57.453
11-01-2005,10.8785,57.569
10-01-2005,10.8454,57.396
07-01-2005,10.9256,57.865
06-01-2005,10.9116,57.88
05-01-2005,10.9455,57.926
04-01-2005,11.0622,58.207
03-01-2005,11.1797,58.693
31-12-2004,11.2741,59.259
30-12-2004,11.26,59.492
29-12-2004,11.2633,59.516
28-12-2004,11.284,59.621
27-12-2004,11.1963,59.242
24-12-2004,11.2087,59.159
23-12-2004,11.1375,58.787
22-12-2004,11.0779,58.705
21-12-2004,11.0862,58.541
20-12-2004,11.073,58.67
17-12-2004,10.9819,58.242
16-12-2004,11.0986,58.792
15-12-2004,11.0233,58.966
14-12-2004,11.0241,58.753
13-12-2004,10.9852,58.62
10-12-2004,10.9207,58.918
09-12-2004,11.0059,58.775
08-12-2004,11.0208,58.469
07-12-2004,11.1425,58.845
06-12-2004,11.1268,58.442
03-12-2004,11.0101,58.7
02-12-2004,11.0225,58.74
01-12-2004,11.0018,59.025
30-11-2004,11.0084,59.291
29-11-2004,10.9612,59.261
26-11-2004,10.9596,59.581
25-11-2004,10.9397,59.517
24-11-2004,10.8834,59.249
23-11-2004,10.8296,58.859
22-11-2004,10.7891,58.618
19-11-2004,10.7767,58.605
18-11-2004,10.78,58.613
17-11-2004,10.7833,58.683
16-11-2004,10.7394,58.472
15-11-2004,10.7204,58.38
12-11-2004,10.6939,58.192
11-11-2004,10.6724,58.217
10-11-2004,10.7386,58.603
09-11-2004,10.6881,58.326
08-11-2004,10.6914,58.256
05-11-2004,10.6442,58.087
04-11-2004,10.6508,58.081
03-11-2004,10.5581,57.8
02-11-2004,10.5168,57.826
01-11-2004,10.554,57.797
29-10-2004,10.5449,57.724
28-10-2004,10.5871,58.266
27-10-2004,10.5871,58.266
26-10-2004,10.583,58.315
25-10-2004,10.5855,58.313
22-10-2004,10.453,57.643
21-10-2004,10.4365,57.641
20-10-2004,10.4224,57.546
19-10-2004,10.352,57.223
18-10-2004,10.3247,57.142
15-10-2004,10.2767,56.872
14-10-2004,10.2453,56.682
13-10-2004,10.1551,56.158
12-10-2004,10.1931,56.483
11-10-2004,10.2577,56.729
08-10-2004,10.1956,56.339
07-10-2004,10.1757,56.328
06-10-2004,10.1691,56.251
05-10-2004,10.1873,56.364
04-10-2004,10.1832,56.343
01-10-2004,10.2726,56.913
30-09-2004,10.2726,56.885
29-09-2004,10.1997,56.61
28-09-2004,10.213,56.878
27-09-2004,10.1443,56.215
24-09-2004,10.1882,56.5007
23-09-2004,10.1915,56.459
22-09-2004,10.136,56.074
21-09-2004,10.1608,56.2765
20-09-2004,10.0417,55.586
17-09-2004,10.1095,56.008
16-09-2004,10.0665,55.774
15-09-2004,10.1286,56.052
14-09-2004,10.1294,56.172
13-09-2004,10.1261,56.398
10-09-2004,10.1161,56.462
09-09-2004,10.0905,56.457
08-09-2004,9.963,55.685
07-09-2004,9.9986,55.923
06-09-2004,9.9928,55.933
03-09-2004,10.0748,56.284
02-09-2004,10.0781,56.298
01-09-2004,10.072,56.313
31-08-2004,10.025,56.117
30-08-2004,9.9713,55.759
27-08-2004,10.0152,55.9
26-08-2004,10.0003,55.998
25-08-2004,10.0475,56.02
24-08-2004,10.0475,56.145
23-08-2004,10.1749,56.598
20-08-2004,10.1807,56.777
19-08-2004,10.237,57.165
18-08-2004,10.2047,57.079
17-08-2004,10.2105,57.154
16-08-2004,10.2122,57.267
13-08-2004,10.112,56.572
12-08-2004,10.1459,56.647
11-08-2004,10.1294,56.573
10-08-2004,10.1625,56.818
09-08-2004,10.1484,56.851
06-08-2004,9.9879,55.956
05-08-2004,9.9175,55.766
04-08-2004,9.9514,55.498
03-08-2004,9.9779,55.682
02-08-2004,9.9655,55.795
30-07-2004,9.9663,55.847
29-07-2004,9.9564,55.827
28-07-2004,9.9688,55.657
27-07-2004,10.0739,56.26
26-07-2004,10.0665,56.297
23-07-2004,10.1534,56.497
22-07-2004,10.1766,56.784
21-07-2004,10.2511,56.706
20-07-2004,10.2734,57.102
19-07-2004,10.2718,57.199
16-07-2004,10.2287,56.766
15-07-2004,10.2453,57.054
14-07-2004,10.2519,56.815
13-07-2004,10.2428,56.663
12-07-2004,10.2618,56.638
09-07-2004,10.242,56.428
08-07-2004,10.2213,56.458
07-07-2004,10.2262,56.578
06-07-2004,10.189,56.6
05-07-2004,10.1666,56.28
02-07-2004,10.0599,55.662
01-07-2004,10.0739,55.828
30-06-2004,10.0615,55.879
29-06-2004,10.0739,55.997
28-06-2004,10.0996,56.08
25-06-2004,10.045,55.554
24-06-2004,10.0375,55.57
23-06-2004,10.0036,55.192
22-06-2004,10.0259,55.839
21-06-2004,10.0284,55.597
18-06-2004,9.9705,54.981
17-06-2004,9.9812,54.799
16-06-2004,9.9746,54.653
15-06-2004,9.9738,54.68
14-06-2004,9.9374,54.397
11-06-2004,9.9432,54.132
10-06-2004,9.973,54.301
09-06-2004,10.1757,54.598
08-06-2004,10.1757,55.345
07-06-2004,10.1989,55.418
04-06-2004,10.1195,55.069
03-06-2004,10.1178,55.345
02-06-2004,10.1236,55.637
01-06-2004,10.1228,55.495
31-05-2004,10.0979,55.5
28-05-2004,10.1368,55.587
27-05-2004,10.0201,55.168
26-05-2004,10.0201,54.865
25-05-2004,9.9895,54.66
24-05-2004,9.9672,54.229
21-05-2004,9.8712,54.045
20-05-2004,9.8712,54.045
19-05-2004,9.9216,54.14
18-05-2004,9.9175,54.422
17-05-2004,9.8099,54.645
14-05-2004,9.7859,53.826
13-05-2004,9.7867,53.477
12-05-2004,9.819,53.838
11-05-2004,9.8025,53.578
10-05-2004,9.8033,53.301
07-05-2004,9.992,53.913
06-05-2004,10.0309,54.042
05-05-2004,10.0375,54.055
04-05-2004,9.8935,53.876
03-05-2004,9.8885,53.457
30-04-2004,9.7884,53.167
29-04-2004,9.8554,52.452
28-04-2004,9.8389,52.561
27-04-2004,9.8091,52.476
26-04-2004,9.8372,52.258
23-04-2004,9.8273,52.361
22-04-2004,9.7967,52.325
21-04-2004,9.7975,52.081
20-04-2004,9.8678,52.411
19-04-2004,9.8761,52.796
16-04-2004,9.8596,52.357
15-04-2004,9.8612,52.415
14-04-2004,9.9117,52.198
13-04-2004,10.0119,52.41
12-04-2004,-,-
09-04-2004,-,-
08-04-2004,10.0152,52.794
07-04-2004,10.0077,52.717
06-04-2004,9.9804,52.885
05-04-2004,9.9912,52.653
02-04-2004,10.1956,53.868
01-04-2004,10.1973,53.452
31-03-2004,10.1178,53.186
30-03-2004,10.0872,53.736
29-03-2004,10.0301,53.379
26-03-2004,10.0756,54.045
25-03-2004,10.0417,54.195
24-03-2004,10.0946,54.549
23-03-2004,10.1608,55.019
22-03-2004,10.2246,55.654
19-03-2004,10.2171,55.718
18-03-2004,10.1484,55.407
17-03-2004,10.1402,55.36
16-03-2004,10.2221,55.789
15-03-2004,10.1625,55.525
12-03-2004,10.1269,55.308
11-03-2004,10.1443,55.48
10-03-2004,10.1799,55.612
09-03-2004,10.2312,55.938
08-03-2004,10.2271,55.825
05-03-2004,10.0913,55.197
04-03-2004,10.0541,55.026
03-03-2004,10.0508,54.933
02-03-2004,10.2651,56.093
01-03-2004,10.333,56.405
27-02-2004,10.2784,56.134
26-02-2004,10.2999,56.274
25-02-2004,10.453,57.073
24-02-2004,10.4249,56.997
23-02-2004,10.4092,56.879
20-02-2004,10.4812,57.233
19-02-2004,10.5317,58.001
18-02-2004,10.6144,58.001
17-02-2004,10.6426,58.24
16-02-2004,10.5457,57.645
13-02-2004,10.6078,57.931
12-02-2004,10.5962,57.853
11-02-2004,10.4952,57.351
10-02-2004,10.5648,57.674
09-02-2004,10.5226,57.489
06-02-2004,10.3703,56.758
05-02-2004,10.4149,56.961
04-02-2004,10.3661,56.714
03-02-2004,10.4166,56.98
02-02-2004,10.314,56.416
30-01-2004,10.2502,56.095
29-01-2004,10.3198,56.502
28-01-2004,10.3984,56.943
27-01-2004,10.3603,56.736
26-01-2004,10.4083,57.002
23-01-2004,10.5052,57.55
22-01-2004,10.5201,57.199
21-01-2004,10.4348,57.199
20-01-2004,10.376,56.902
19-01-2004,10.2411,56.169
16-01-2004,10.3405,56.695
15-01-2004,10.458,57.376
14-01-2004,10.5052,57.641
13-01-2004,10.5523,57.84
12-01-2004,10.6177,58.244
09-01-2004,10.5424,57.979
08-01-2004,10.4572,57.462
07-01-2004,10.4944,57.779
06-01-2004,10.5581,58.122
05-01-2004,10.4762,57.718
02-01-2004,10.4224,57.446
01-01-2004,-,-
31-12-2003,10.4539,57.578
30-12-2003,10.3429,56.922
29-12-2003,10.3454,56.512
26-12-2003,-,-
25-12-2003,-,-
24-12-2003,10.2693,56.512
23-12-2003,10.2569,56.349
22-12-2003,10.2916,56.604
19-12-2003,10.2784,56.481
18-12-2003,10.266,56.439
17-12-2003,10.2113,56.109
16-12-2003,10.213,56.163
15-12-2003,10.1228,55.683
12-12-2003,10.1426,55.75
11-12-2003,10.0872,55.447
10-12-2003,10.1302,55.615
09-12-2003,10.1459,55.78
08-12-2003,10.1128,55.563
05-12-2003,10.0044,55.083
04-12-2003,9.9936,55.038
03-12-2003,10.0168,55.174
02-12-2003,9.9117,54.68
01-12-2003,9.9481,54.897
28-11-2003,9.9274,54.964
27-11-2003,9.8513,54.618
26-11-2003,9.79,54.248
25-11-2003,9.7387,54.002
24-11-2003,9.7859,54.18
21-11-2003,9.8488,54.398
